artist_name,genre,total_artist_weighted_acousticness,total_artist_weighted_danceability,total_artist_weighted_energy,total_artist_weighted_instrumentalness,total_artist_weighted_liveness,total_artist_weighted_speechiness,total_artist_weighted_valence
Chamillionaire,rap,0.18357245670646405,0.7319797683457221,0.7405565980344758,0.002086796980653729,0.3363211141631523,0.2980553070879069,0.6114763435363791
Chief Keef,rap,0.16486783505765476,0.6615411627208632,0.61335541847642,0.003930499932221566,0.24924388195544603,0.17853835291360817,0.38585410026168215
Childish Gambino,rap,0.1505162649911478,0.603080561504115,0.6165748529995289,0.07363108061580774,0.16683236925098494,0.1415736487821675,0.4089705551022687
Chingy,rap,0.08776633011339963,0.7811532367545521,0.7324671796926147,0.0033895578526010736,0.1907644414118093,0.2730973156431688,0.7012218787856604
Chris Travis,rap,0.29199504845481644,0.6954441309919217,0.5361441734807166,0.031216727405398298,0.15879751102933515,0.14668992560910712,0.2844566851891849
Chuck Strangers,rap,0.14520006876322236,0.508518624387596,0.5279781313018842,0.39043483466348317,0.23221226522581626,0.15246091279506735,0.4095159692839205
Clipse,rap,0.18777966138679578,0.6625622786425723,0.7780629353191124,0.002893990712705188,0.19452457250584368,0.2926447554067549,0.6782476141342627
Comethazine,rap,0.15334526203537824,0.8129218216477644,0.6711247653451051,6.869705701156083e-06,0.16577198126879222,0.3178720903046218,0.48654640521022474
Common,rap,0.25154969576066927,0.6565052487352975,0.6195488772734576,0.054491725172669855,0.2878411763844425,0.29386508305621145,0.550280410321924
Curren$y,rap,0.2027876454062906,0.6101522071293899,0.6684473040904683,0.0014411457416577513,0.2149844764016302,0.24503292882937003,0.4781313082116571
DJ Khaled,rap,0.11364964809751724,0.6025005299223857,0.786734466184121,0.012436596594425258,0.2742251438079412,0.21129687034362102,0.4908094941385794
DJ Paul,rap,0.11875143672798175,0.7378771056734983,0.7866271830653516,0.02627301880869131,0.283048795883783,0.1687525905486447,0.5044363505531848
DMX,rap,0.10528980824174373,0.6643070399014598,0.7724402017729747,0.006942272709811797,0.2518069308409944,0.3155430841331868,0.5091331453870155
DRAM,rap,0.24304726579972655,0.5697716505294614,0.6101398136434238,0.001725248722235649,0.2209326153687494,0.14058878418708712,0.4025383313717818
Danny Brown,rap,0.16511238800538344,0.6305265438924853,0.7774822394347116,0.17120303696771855,0.2623502187837552,0.1878709691238634,0.5155374082097434
Daz Dillinger,rap,0.08676117676066232,0.7270396580733333,0.7247037853298797,0.056842379342397366,0.24080993343189777,0.2508011706963168,0.55895326614712
Death Grips,rap,0.06821938658806949,0.48310314033587354,0.8797397516090332,0.1204137704181032,0.288206993861018,0.23201382244120067,0.35152632814204654
Denzel Curry,rap,0.16522478439596666,0.6768397820821914,0.696915877636568,0.0001152064799484586,0.21078227772640418,0.15020420754850541,0.404258161411882
Diddy,rap,0.20442908410377605,0.7222935326294649,0.7225829305867321,0.07231992477076625,0.2312223230869009,0.2119353662125831,0.6198374416430278
Domo Genesis,rap,0.22096297054477423,0.5694325821676022,0.6267934372537554,0.00518782243972932,0.3091661095978956,0.34965003470122463,0.4873500627220886
Dr. Dre,rap,0.11410555235971578,0.8104004234137744,0.6364070692763591,0.3177663563849824,0.15941687069879376,0.16857593151829822,0.6536628532702361
Drake,rap,0.23747049465149128,0.6167650201958759,0.5443759169754969,0.00771810994392232,0.20926205213715404,0.238291696784826,0.35192193657733317
E-40,rap,0.09936763580484984,0.726331642083328,0.7159780672119633,0.000879188304977813,0.19394150845378394,0.291290649820539,0.4683819100733034
Earl Sweatshirt,rap,0.22591815042575203,0.5490554840286066,0.6331402064747271,0.028098564390824733,0.2769481873099225,0.28040652083000495,0.4600408736753759
Eazy-E,rap,0.04136259164309359,0.7676468141161923,0.7424510945236067,0.002252793020966737,0.27289167341456777,0.2187353998257307,0.6110422251620193
Eddy Baker,rap,0.1672893426985717,0.7152891818201965,0.6088560813790256,0.006422700168896024,0.2093017661749083,0.1642016593355218,0.43544791762759705
El-P,rap,0.0742539836421096,0.5063787843421632,0.7314034016106834,0.3487793116977185,0.21978037569461994,0.12253667315151315,0.283799802549987
Eminem,rap,0.13646655788615253,0.7168238354503543,0.7916721564439544,0.011885774495026459,0.28236733958300325,0.27411151019563157,0.5523672689124015
Eric B. & Rakim,rap,0.10953075751763075,0.7754406714921757,0.7370244441597918,0.08709989941271656,0.18032579592900283,0.20377755317807486,0.6547429234163684
Fabolous,rap,0.16854386922837283,0.6650015041276719,0.7306436369387023,0.0005135445537562098,0.2151762711294727,0.26573676350326114,0.5328063211448396
Famous Dex,rap,0.26775514156860847,0.656898489877762,0.641323064773179,0.00012644221077002613,0.22124244099665855,0.20454536099326975,0.4449799873468987
Fat Joe,rap,0.07652417115090697,0.6343745700369446,0.7738033375276686,0.010897182459215081,0.22145533805233436,0.30776199584137465,0.555723861997814
Fat Nick,rap,0.0916234037835221,0.7638501582001676,0.6560927349104567,0.0007423881559766496,0.20592626246744195,0.16785720279739738,0.3768148726625582
Fetty Wap,rap,0.1484412681523585,0.6960556732980624,0.6915467628300043,4.170321863567988e-06,0.2041993964634522,0.1270252111777541,0.5096122747115616
Flatbush Zombies,rap,0.20173864751159304,0.6678186185022423,0.5621778239092253,0.002862187971932631,0.2183103878246845,0.2956240125312074,0.4023731369348036
Flo Rida,rap,0.05465263433136061,0.6945947948965278,0.8003333921374419,0.019437872871817648,0.1933114597223326,0.10630077971920429,0.4932830196927372
Frank Ocean,rap,0.5143180545500481,0.4859289129602379,0.4574588632265571,0.01298048594135629,0.2869351500898743,0.13184275740491308,0.35160162833992326
Freddie Gibbs,rap,0.17889845891216682,0.6342729266991126,0.7365472122634124,0.04994759736685661,0.24080658119581136,0.24610024868024458,0.5119359868369485
Fredo Santana,rap,0.10784855606630926,0.6848614849190032,0.5527400140032462,0.00032272865077488184,0.290818613475168,0.19932041484290547,0.39615828095780387
Freeway,rap,0.14981986388675583,0.6008361992941124,0.7806579218280821,0.00509553476332708,0.25695206353147176,0.29559067052152316,0.5719184009072424
French Montana,rap,0.11210725855795323,0.565641254749167,0.7545080078817663,0.0006165737369948814,0.2504199092059996,0.2509929250339727,0.46951784217274983
Future,rap,0.1576691223163801,0.7101852869158682,0.6004095964698006,0.02658364936140616,0.21868127166970977,0.19429342327980173,0.3770420107421866
G-Eazy,rap,0.12438376467490748,0.6230004275406205,0.6326691847875282,0.0009400777896311567,0.17337412633677166,0.22935192810851934,0.3326533774362003
GZA,rap,0.12355019951175714,0.7112091365668308,0.7312983659773888,0.12587711648090905,0.20780265191672895,0.23769883457485608,0.5332229433420392
Ghostemane,rap,0.16676788572982676,0.6608003486741062,0.6740578084584046,0.2570942536660226,0.24879903204933018,0.22058275496019036,0.24004057201413062
Ghostface Killah,rap,0.19553762638612104,0.5868666329840615,0.7265369482614492,0.09849071656130104,0.2646219475763212,0.2579221350836115,0.5299171360806673
Gucci Mane,rap,0.13720235447082585,0.741261982511155,0.5686062030170884,0.0007500170902608289,0.2787168655809592,0.2342966767382818,0.4586790520093376
Gunna,rap,0.23536939285727915,0.8309314859619681,0.48841209956292736,0.0031928600937368543,0.14233238040056476,0.29423073183573517,0.4010346241530758
Ice Cube,rap,0.08615670070719197,0.753199497485853,0.7651266077114365,0.02055996421962326,0.2921574009308055,0.26267608834233935,0.5964144590577549
Inspectah Deck,rap,0.11142283199583299,0.6842460811402284,0.7202103650618182,0.0002208928795210629,0.2022724581647317,0.32160911492824895,0.6040068063498418
Isaiah Rashad,rap,0.2646858030872723,0.6655612164170587,0.671408526399829,0.010780262210214555,0.2982291127496659,0.269383876851527,0.5545593973052119
J. Cole,rap,0.2861265388028302,0.6174015919037821,0.6192918134426229,0.0033098645991832165,0.30116358880691024,0.2953281141379655,0.3937423915367933
JAY Z,rap,0.18008151647290738,0.5709093786924165,0.7502822269151279,0.03626000423952732,0.5587810851232639,0.2579560153696682,0.5213946799600874
JPEGMAFIA,rap,0.261652966764459,0.5851149580186588,0.7696711613112601,0.003073647806679311,0.3934531319415726,0.3291480680282245,0.3755208057137228
Ja Rule,rap,0.1266659200937685,0.6831537287798616,0.6993804692229498,0.007449421534990148,0.18346408884433804,0.2860780426268589,0.5575568855009485
Jadakiss,rap,0.1774617312788336,0.619138761374528,0.7763716809042966,0.0053630305027142725,0.27432961133669737,0.35309832317682677,0.5758823451041196
Jay Rock,rap,0.19354422583510575,0.6523684300555939,0.6746784636168616,0.00030173791051585564,0.2659953895679732,0.32705568158672754,0.5465812491301435
Jeezy,rap,0.10851329512281535,0.6267974518297328,0.6842829397955316,0.00021726648819471903,0.25531568925005604,0.23422796194927573,0.4653491075380026
Jeremih,rap,0.2675383259030091,0.7180933121708685,0.5090000863091985,0.0018637265289219045,0.1839788741754752,0.15017789223631398,0.41833582180381373
Jermaine Dupri,rap,0.07771718941244816,0.7727614841353271,0.6408912349587892,0.0336198858134015,0.15436689494573114,0.23025555579290002,0.6467995588910116
Jim Jones,rap,0.15721958470678235,0.5879785905873062,0.7257825885587037,0.0004674878680937218,0.2986277500585881,0.3287939054697647,0.487805144068017
Joey Bada$$,rap,0.3255102410520497,0.6134770931659276,0.7534562566258054,0.004494550183244601,0.2573460175577429,0.29916585794200806,0.588857738512758
Joji,rap,0.5496907681835661,0.5882348871938229,0.4755001467363631,0.3979969248457293,0.17979757102476437,0.07180380791254012,0.2978303175096387
Joyner Lucas,rap,0.34663855950426037,0.6093680678921818,0.7312545257230204,1.7051713457868542e-05,0.307857119744168,0.36520508650446304,0.42968925708101446
Juelz Santana,rap,0.11192329621550334,0.6711010885700378,0.730361677917095,0.00013493942924294755,0.2739855561943716,0.3114433810217868,0.5998955978782652
Juice WRLD,rap,0.16784532496602814,0.6478880516418994,0.6706707521909588,0.003842354464450286,0.21444498079324414,0.1219515365691581,0.3875562539308718
Juicy J,rap,0.10464723752224996,0.8116545183504964,0.6984120736026442,0.019184516364707263,0.2226722025543778,0.2147497475240453,0.5126536979875693
KRS-One,rap,0.06473144591036746,0.7343702018761955,0.7235100292338948,0.07120247252636205,0.22880829292539245,0.32112728809330593,0.6340282793524353
KYLE,rap,0.14651052788665947,0.6439824480459616,0.6516588056472059,0.007153687818416117,0.20722482325268737,0.21563751764508063,0.46394652874418835
Kanye West,rap,0.17376741582888228,0.5748879527345824,0.6602582748082336,0.015345375034103522,0.2908648978632701,0.2036227576199596,0.42455621468573224
Kendrick Lamar,rap,0.23842386061122303,0.6181242260087376,0.6662636419503847,0.0014588568026670556,0.30034745874798524,0.29090191089041806,0.4091564596767207
Kevin Gates,rap,0.12222633303768471,0.7019267305149547,0.675368880453852,0.0007321869313341607,0.2276787405601408,0.27598244867651317,0.5297331393370993
Kid Cudi,rap,0.25837422132172777,0.6710819332778648,0.6652669755093942,0.19695695512644704,0.18965015114262837,0.08577814219013158,0.5205807057077784
Killer Mike,rap,0.07185024945507175,0.6455367329338658,0.7540060175956579,0.07676437447852977,0.3014506788147363,0.22325055697180118,0.5087155975032148
Kodak Black,rap,0.1798188552174881,0.7263006578586636,0.6183860116928593,5.407776643211672e-06,0.16239387942439565,0.21889675944516798,0.4229319110053114
Kool G Rap,rap,0.10810782711480911,0.6240066740191419,0.771687344366913,0.0031799133931290037,0.2622456942232755,0.34031607015927495,0.5853299835841479
Kurupt,rap,0.11173878032930039,0.7569465597757378,0.6883338369262003,0.02681279728348909,0.22748934002203178,0.2857614382034239,0.6315077482759599
LL Cool J,rap,0.08977772440965713,0.7252430829884787,0.6850013240703113,0.03898868420002029,0.21983395141422737,0.2538404899452477,0.6119194534494986
Lil Baby,rap,0.07558248686072792,0.7327944507311962,0.5563665245731004,1.9973071356269973e-05,0.14064196552606825,0.257450749729471,0.38654653985380194
Lil Durk,rap,0.11599122340112432,0.7011502923479117,0.6281008219750001,0.00022500394370230859,0.21015302730665716,0.18987237938658252,0.40479919471571213
Lil Jon,rap,0.03834717409190779,0.7509372356272612,0.8272479474538702,0.017428795640740024,0.24307177129122623,0.16735553178540863,0.612592091139731
Lil Jon & The East Side Boyz,rap,0.06887263882300451,0.7416475548998418,0.746713136805628,0.0023280016918390124,0.25773060751362825,0.2274414895854308,0.5450003995656536
Lil Pump,rap,0.09682545727935933,0.8789489224362852,0.5366069211437402,5.0340046563595816e-05,0.1569954040326451,0.1602909271643807,0.5117173410825528
Lil Reese,rap,0.08862897749721164,0.7149550267433779,0.5805520163720072,0.0003169050496181891,0.21658730926343023,0.16279431426149718,0.4072180071298834
Lil Scrappy,rap,0.0683831689978345,0.6785223606584389,0.6878959144961093,0.02146117190181618,0.18585850892647,0.24009454344997525,0.48495899297248407
Lil Skies,rap,0.15742031714722346,0.6939175228286744,0.7120477746130471,1.9103662101922818e-05,0.14990309415502687,0.1367227655251834,0.5178426402177122
Lil Tracy,rap,0.09230378864828723,0.6992089802938598,0.5464528218011061,2.755851710567287e-05,0.15068382036860653,0.18167521570223782,0.40915290357279693
Lil Ugly Mane,rap,0.13036982876468298,0.5212646031917821,0.7566153617847239,0.04140252563533253,0.2666746311560698,0.2705659805641032,0.4047558728706394
Lil Uzi Vert,rap,0.2027866768958151,0.7115645783087011,0.6186255356984046,1.2295947600271373e-06,0.18564424984677144,0.18854025273170544,0.38949677996909454
Lil Wayne,rap,0.10334029140806698,0.6582475837775702,0.6658513312829588,0.0005541928615808877,0.24726520407222616,0.23370704137462464,0.4867438052722418
Lil Yachty,rap,0.28697435512037495,0.746020862021885,0.556819316066765,0.0017032008012263947,0.17303565620144423,0.2064882492170521,0.351555647748471
Lil' Kim,rap,0.1507612170076233,0.7145765695228462,0.6746053417983349,0.03236563891555497,0.20045075617822683,0.3104185799896701,0.6128203414889409
Lloyd Banks,rap,0.13925227555872155,0.6056135170146243,0.7396959739355929,0.018790730590477277,0.26948383791984426,0.3407786966905223,0.5450370628603552
Logic,rap,0.20612074714879153,0.6785284497640182,0.7536960808560068,0.008598848772777782,0.19454486437848983,0.17229940200132737,0.5210267562634205
Ludacris,rap,0.1060042672659337,0.6260335420852392,0.7698076975369694,0.005186033363488243,0.23051222174068708,0.27564639092226334,0.5853936602369026
Lupe Fiasco,rap,0.1355872327014949,0.6057551126797172,0.7767858738932618,0.004050467315049255,0.23541837329069226,0.17776990713716911,0.45340071331462256
M.O.P.,rap,0.08886285337686024,0.5984330828445701,0.8218401285310678,0.060065811031741884,0.2557999724876242,0.3146602016140113,0.6439493706411076
MF DOOM,rap,0.2129738007675452,0.6189159482801277,0.6865628711761134,0.3352448073645324,0.25489052151475733,0.20991588910783462,0.6684160315309277
Mac Miller,rap,0.352916295147693,0.5758384359379946,0.6198768161459787,0.0028170936863958977,0.3289154084721189,0.2163990830357092,0.3859792981027803
Machine Gun Kelly,rap,0.0864596256309294,0.6918806963974886,0.7189419989941823,0.00036962336937702633,0.19959850751611807,0.1620831496744746,0.317532626980965
Macklemore & Ryan Lewis,rap,0.3542359140035322,0.6273640090121009,0.6633491818420045,0.026098521916222424,0.2469391951777448,0.25871219249391053,0.49474947798531527
MadeinTYO,rap,0.20970404092169667,0.8193589174548485,0.5645674790242978,0.023237131224107456,0.17912695759088249,0.2208638380945205,0.3749871321353847
Meek Mill,rap,0.1143463955576405,0.5895464325131056,0.7113269396322298,1.898988796943572e-05,0.24759588668401142,0.27597965962786614,0.47293752053279514
Method Man,rap,0.17084520879411094,0.6647518786291176,0.7252507899492137,0.07760108058213244,0.26272428541294446,0.30584360020044693,0.578681649185209
Meyhem Lauren,rap,0.2356072863585243,0.570942335336179,0.7566793157681759,0.07755565038829267,0.26844160535329137,0.2758830818130758,0.5945282994397627
Migos,rap,0.14622549726327716,0.7961622659079552,0.644666549883869,2.7897243783081887e-05,0.21063719239452852,0.20326089456489857,0.44447772196913127
Mike Jones,rap,0.11278253723274008,0.7060716689394074,0.6910844245125061,0.008435631383019516,0.24928414246660396,0.2662694194319066,0.5491541186572901
Missy Elliott,rap,0.20467734920902697,0.7905691902948766,0.6324351322390085,0.03048172935033056,0.19926899311501564,0.23591163645175126,0.6484716093946413
Mobb Deep,rap,0.13004246195961922,0.712864977406662,0.7290000365035341,0.0002851834511202058,0.20191813353238391,0.31106681117384116,0.5684555926498278
N.W.A.,rap,0.05717933949401547,0.7930524943606657,0.7526013075614973,0.011679214541961178,0.2639310128431664,0.28853973390066107,0.6771063762149825
NAV,rap,0.2173182591529412,0.753128052585881,0.5459018055174929,0.0011116307611675467,0.1485474485063708,0.22545131391050985,0.3315136518713672
Nas,rap,0.15148480948819082,0.6520216651155036,0.7195086777330567,0.0007222351164680401,0.24902763066977024,0.3090431086522655,0.5646830052738182
Nate Dogg,rap,0.16189187658208623,0.7716462964074283,0.5994624971265231,0.025968460802754605,0.16212387273404502,0.11248653405730492,0.6984283971317554
Nelly,rap,0.08188298753680937,0.7392523936923855,0.6954706074144755,0.0033430068672556977,0.21379054555194152,0.16215624543724902,0.6186060403556853
Nicki Minaj,rap,0.1947131740884593,0.686498771310489,0.6795188785275404,0.006385994206307098,0.1851602762652855,0.1813896972538817,0.4383239646736317
Night Lovell,rap,0.2767152165854777,0.7494694513219937,0.5281343567126643,0.08553452767385457,0.14968810903307483,0.0863288944600426,0.22350703285042772
Nipsey Hussle,rap,0.11456956390999018,0.611246741677375,0.7424778451259659,0.00017020431343246049,0.3065656192564172,0.33336107490078815,0.5151475323568727
OG Maco,rap,0.1138742312938231,0.6298466267584951,0.570167593495609,0.0006802006948132286,0.2219972698038527,0.19982405380441007,0.33768800437863666
OJ Da Juiceman,rap,0.11205022143717358,0.7445145939278796,0.6461021082887245,0.0002115004105588862,0.22666522922113513,0.18601533306587617,0.47883613654489765
Odd Future,rap,0.2117719034883573,0.6256720480907767,0.6411233269826689,0.0012099381898080157,0.24228391481698647,0.30234433878661476,0.4811335938951326
Ol' Dirty Bastard,rap,0.16752242100826603,0.7287969920247561,0.6537874199729051,0.006702188410906956,0.20994537410197361,0.2836106425952732,0.5769150477981501
OutKast,rap,0.15360641445273043,0.7077138615582538,0.725697293673908,0.029584389526892785,0.2525536077212182,0.2551833076035048,0.5276132445349908
PARTYNEXTDOOR,rap,0.13056905314477685,0.5869304460099783,0.5391895083969357,0.021566819587663724,0.16587303215512392,0.07780751843601029,0.2631062772600453
Paul Wall,rap,0.1040026673459271,0.7508644832696489,0.6739391510163815,0.00729396933471183,0.26116815096155216,0.2268986330495944,0.506735132772258
Pharoahe Monch,rap,0.12369627395820951,0.6208070744024615,0.7755991873030502,0.034408043678169034,0.20184207154111417,0.2559411103699685,0.5663086230602297
Pharrell Williams,rap,0.17509151943756354,0.707705771984307,0.7286663460342246,0.006274437552663378,0.27366075187084693,0.16483364172526482,0.6771554799130556
Playboi Carti,rap,0.15298336049221034,0.7499816258763649,0.6226811757646116,8.579763581848454e-06,0.2676688647743657,0.21023534812911332,0.42813341434243196
Plies,rap,0.09613882964044676,0.6887873405157616,0.6467869730784166,0.043395076064876546,0.2335218184494909,0.22359739187196748,0.48024235784016084
PnB Rock,rap,0.1760369736713405,0.6973734147073087,0.6466361917477669,0.0013633978058249425,0.16348482741218692,0.1489867965816256,0.39515402954969253
Post Malone,rap,0.3212461959424769,0.6080018186357278,0.6220208408717289,0.004557502976281514,0.16733639729418523,0.07507909824444059,0.33439766776133095
Pouya,rap,0.12048852991372079,0.8130776495379921,0.6997114073214399,0.00391626632957693,0.15748841648843329,0.20320008938673625,0.4078614576369438
Project Pat,rap,0.10838354378799894,0.8154122177650737,0.6960315926838737,0.008444802432494772,0.21442617014603063,0.18865268446190583,0.5536055943922481
Pusha T,rap,0.12056557309489613,0.6072254883822488,0.7491184888917063,0.05124736790898142,0.296162888177329,0.27115560136982636,0.45724116373994306
Quavo,rap,0.15394257192547933,0.8276862839334135,0.6429557244852921,0.0022325390165780896,0.16578640679387524,0.234210661484444,0.4516480269177437
R. Kelly,rap,0.3129858410129485,0.679288432163787,0.5724468447066704,0.0132184341939268,0.16693441716638724,0.1079241431085045,0.5588034015748805
Ramirez,rap,0.14162434178608554,0.7294894930350336,0.6449033851185121,0.046159330595694756,0.20437118412032992,0.1652376071858572,0.4582422438746656
RZA,rap,0.2255165773019885,0.6363736075972117,0.6532672444705463,0.1683341548877381,0.21058713513819236,0.23980382811061446,0.4547867543860816
Rae Sremmurd,rap,0.09634124087684474,0.8033646280381597,0.614959852541359,0.00010119434781051373,0.17949707187899133,0.09740036522695032,0.3047253268555481
Raekwon,rap,0.18323316242071114,0.5853712635218609,0.784313648141939,0.0036619723814979572,0.3156389486079527,0.34870422667389894,0.5650524643264901
Redman,rap,0.12334000381713164,0.6895950779116526,0.7160404062975034,0.0056746520269256515,0.3636080081344613,0.40888229497372636,0.6711384800624405
Riff Raff,rap,0.1618129339121468,0.7669861645828681,0.623995176690372,0.015020603992550301,0.21230906043242972,0.19978994290797172,0.4693766198532328
Rich Homie Quan,rap,0.1407565263396743,0.668817353206969,0.5910237616855456,3.322212756882249e-05,0.21838182726283992,0.23178066289185445,0.4575745321326421
Rich The Kid,rap,0.06276010880419997,0.8151157573255469,0.5944963245291991,2.2925840930682986e-05,0.12295938790387247,0.25402429943763694,0.36279942722084974
Rick Ross,rap,0.09055290327340262,0.5923514894626806,0.7368836417624074,3.0275992892136514e-05,0.2737837655139866,0.25648995570070543,0.44447996076617263
Rico Nasty,rap,0.10843045518923831,0.7842092287451492,0.6869066657522789,0.00039414379394719814,0.15544373283192936,0.22480108436157553,0.47431349605437323
Roc Marciano,rap,0.29834434336081067,0.5023618259079583,0.7404700747060878,0.11247714483163951,0.29295634605086657,0.24630037355665851,0.5664960775980222
Rozz Dyliams,rap,0.2870261646740918,0.7233118012587911,0.5648043715921648,0.0674482119361924,0.15772835042605415,0.13549354954698672,0.3286615493007387
Run The Jewels,rap,0.11434446918941052,0.6344018617829026,0.6945098116479287,0.18411069974421862,0.3074041900402938,0.2073603621540689,0.35776590948903336
Russ,rap,0.33803968327820977,0.6456093084395976,0.6582801982670048,0.01751091818803308,0.15017069441163913,0.26701886055330104,0.48624627927292424
ScHoolboy Q,rap,0.2050777978582308,0.6659511106514212,0.7068693858375007,0.001515794392153188,0.20870424164488996,0.2536555720808858,0.4452665333607359
Ski Mask The Slump God,rap,0.17675892999509715,0.8101127776707963,0.564721898777957,0.000532543264491014,0.23158486361603578,0.23578323346010685,0.5156957460498344
Slaughterhouse,rap,0.05648978829524921,0.589760163190239,0.8806843250159241,0.000891469299099847,0.2692329587359433,0.25892340384935086,0.45696430817139055
Slick Rick,rap,0.10479280262316919,0.7882271600320547,0.616405217891518,0.04495297634296733,0.2164168361947899,0.22677918660182964,0.6667227951372847
Slim Thug,rap,0.1507249979990642,0.68189539883318,0.6410864469910258,0.006387157335659808,0.30958199472527176,0.2873257984004142,0.45857237112332827
Slug † Christ,rap,0.32135376233512764,0.5383411100083088,0.6062964211242433,0.03927893032482649,0.2724353685572103,0.10275873113908533,0.33766519086811825
Smokepurpp,rap,0.15122200373200384,0.8312428637913808,0.5812618250144429,0.005828468046759325,0.1376070430809949,0.2620647039750228,0.48190426902438205
Snoop Dogg,rap,0.16225300927080724,0.6929454735155669,0.7219307587370081,0.005954993296932608,0.24741749117013423,0.24284288562315187,0.5725795970743042
SpaceGhostPurrp,rap,0.20539726867154912,0.6445220778268392,0.6964723078581122,0.028188008464535286,0.29080240034487337,0.20062765285855177,0.4324773310515769
Styles P,rap,0.13773238855421602,0.6045392855183759,0.7531735582513133,0.014465145685335277,0.27584238433256186,0.3247204929742313,0.525522831417856
Swizz Beatz,rap,0.23567686990787287,0.644722975865712,0.7800484552100184,3.3487379270990832e-06,0.3306703856347595,0.2711806835876064,0.6079058822210293
T-Pain,rap,0.0705604836310537,0.6371078551025396,0.550578172006715,0.07047484832113818,0.17854818524459992,0.1509848026777307,0.4127245392612682
T.I.,rap,0.11326691051820344,0.649941218575991,0.7103289830359468,0.03422025515697097,0.2587350784814875,0.24579282453169304,0.4975622655409249
Tadoe,rap,0.05807215048044281,0.6645912201402887,0.6382261271369453,0.00019236493408609554,0.2489307982073726,0.20444799953769782,0.3154597323787947
Talib Kweli,rap,0.1448389827511107,0.5960817509941738,0.7606647749761855,0.0012577245536797386,0.31255556146031055,0.31951161482112667,0.5379482672726891
Tech N9ne,rap,0.17118636682361188,0.6996379543732417,0.7535736611207718,0.002767832787947325,0.3582678189293667,0.2514400454015802,0.5309879077311045
Tee Grizzley,rap,0.15248624744445657,0.7671633854512341,0.6769204427701113,0.00019392581770044122,0.18580010252362023,0.23654188856312391,0.4366728938704356
The Game,rap,0.1620711898163062,0.5837352989209139,0.6867266475616594,0.001909496170348813,0.3226262882431134,0.3259817673684987,0.46276488074922323
The Notorious B.I.G.,rap,0.1391656133557286,0.7377731521644968,0.7248461838486344,0.11128161097717564,0.20686223389605554,0.2634943674347285,0.6220333673357858
The Roots,rap,0.1279925514723313,0.7082037504769862,0.6780750388579431,0.03138789457784396,0.2423950425881318,0.2935298377004958,0.5720824549548537
The Weeknd,rap,0.26117725085499854,0.5679501066083835,0.6230068208050189,0.01227808640670351,0.19219568977946602,0.07900530890661982,0.32287373442073247
The-Dream,rap,0.21286045323821406,0.6371875849489825,0.5950347496901566,0.015921818388176932,0.2386288566355606,0.07111636749958583,0.40166742430556784
Three 6 Mafia,rap,0.15913393350176608,0.8126902944240962,0.736557998286756,0.03251826652573487,0.22000309869970935,0.19385675060737648,0.5840258477026362
Timbaland,rap,0.17994651622150074,0.7125352730763038,0.68314615291355,0.051402615097868275,0.24169239819160993,0.1342720555327271,0.6059906596525921
Tony Yayo,rap,0.13828595767336294,0.6431926682932644,0.8100871903422115,0.33641387306641246,0.23548320125307254,0.1955725784432734,0.3906713633930717
Too $hort,rap,0.08015898075520532,0.814443289220233,0.5774047030603586,0.01333745656539287,0.17943851155054547,0.24850521283941282,0.5734575408394629
Tory Lanez,rap,0.2248058830204717,0.570875872489051,0.6083548253326454,9.163851528427914e-06,0.230554615891863,0.2520437189920797,0.3811924387954342
Travis Scott,rap,0.15790559821141692,0.6755836841811976,0.6356737396449985,0.0017578163480768477,0.20678508307713828,0.10398229431086999,0.33070624409407745
Trey Songz,rap,0.1538665438512122,0.6245992111915788,0.6140421374179333,0.0011867138201091738,0.2301014713762175,0.10386384665629432,0.4181939806640137
Trinidad James,rap,0.20104026368836922,0.7008653864383462,0.5670624744396845,0.0021344745355875395,0.3142659022427838,0.27351268804473,0.4434512116024559
Trippie Redd,rap,0.25276052431461915,0.6425092584071703,0.5662261110470455,0.00322152245070138,0.15370785113118957,0.12006189533250648,0.345356032985647
Troy Ave,rap,0.24681562000899185,0.6403575895905645,0.6570357340911765,0.00010513908417811238,0.21503946506747618,0.3336421221730346,0.5196823993970577
Twista,rap,0.12042738803983266,0.729209345503594,0.731593411307592,0.0023174717999355043,0.2069447741615079,0.1825876855157808,0.48096650986893297
Ty Dolla $ign,rap,0.18173265008123962,0.6962650968520853,0.5472605464103502,0.0018306241146368348,0.23141299780943264,0.1213771714588204,0.4224176055625499
Tyga,rap,0.17469704848184642,0.7003052357133818,0.6670045134951875,0.003933694234205523,0.21236072018282745,0.2314324050551482,0.4244635146777265
"Tyler, The Creator",rap,0.19244173374278686,0.4964182413803769,0.6474547373129209,0.12131017995985933,0.32505084050715033,0.2540785423799217,0.35588048807060046
UGK,rap,0.09680396472016359,0.7996848874414251,0.6347501171659186,0.03121598753276748,0.20602457124804294,0.24593932847479094,0.6459448591167346
Vic Mensa,rap,0.18025546261339076,0.6066577232309935,0.6702485459004799,3.14062066325104e-07,0.20279035926763753,0.25763292569506285,0.3451338491802312
Vince Staples,rap,0.1967324970706658,0.7014033708845924,0.6347556130997293,0.06868421221872839,0.24702258899663304,0.18357985022094525,0.39999533477550525
Waka Flocka Flame,rap,0.08698793895732655,0.7013473957917655,0.6815583375759042,0.00377686287436934,0.294565991999222,0.1916432687179475,0.4686714656970927
